#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-02-21T04:44:51 [V7.5.4]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-02-21T04:44:51	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/MNRAS/480/2292/table1b&-out.max=unlimited	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.4	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_74802292
#Name: J/MNRAS/480/2292
#Title: Quantifying maximum discs in galaxies (Starkman+, 2018)
#INFO	ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/mnras/480/2292	    IVOID of underlying data collection
#INFO	creator=Starkman N.	    First author or institution
#INFO	cites=bibcode:2018MNRAS.480.2292S	    Article or Data origin sources
#INFO	journal=MNRA	    Journal name
#INFO	original_date=2018	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/MNRAS/480/2292	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.74802292	    Dataset identifier that can be used for citation
#INFO	publication_date=2024-08-18	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_MNRAS_480_2292_table1b:
#Name: J/MNRAS/480/2292/table1b
#Title: SPARC: Mass Models for 175 Disk Galaxies with Spitzer Photometry and Accurate Rotation Curves (Mass Models Supplement)
#Column	ID	(a11)	Galaxy identifier	[ucd=meta.id;meta.main]
#Column	R	(F6.2)	Galactocentric radius	[ucd=pos.distance;pos.galactocentric]
#Column	Vobs	(F6.2)	Observed circular velocity	[ucd=phys.veloc]
#Column	e_Vobs	(F5.2)	Uncertainty in Vobs (1)	[ucd=stat.error]
#Column	Vgas	(F6.2)	Gas velocity contribution (2)	[ucd=phys.veloc]
#Column	Vdisk	(F7.3)	Disk velocity contribution (3)	[ucd=phys.veloc]
#Column	e_Vdisk	(F6.3)	Uncertainty in Vdisk	[ucd=stat.error]
#Column	SBdisk	(F8.3)	Disk surface brightness	[ucd=phot.flux.sb]
#Column	e_SBdisk	(F7.3)	Disk surface brightness	[ucd=stat.error]
#Column	Vbul	(F7.3)	Bulge velocity contribution (3)	[ucd=phys.veloc]
#Column	SBbul	(F9.3)	Bulge surface brightness	[ucd=phot.flux.sb]
#Column	Vbar	(F7.3)	Total baryonic velocity (3)	[ucd=phys.veloc]
#Column	e_Vbar	(F6.3)	Total baryonic velocity	[ucd=stat.error]
ID	R	Vobs	e_Vobs	Vgas	Vdisk	e_Vdisk	SBdisk	e_SBdisk	Vbul	SBbul	Vbar	e_Vbar
PGC51017   	  0.33	 20.50	 4.17	  5.04	  8.418	 0.642	  27.007	  4.116	  0.000	    0.000	  9.812	 0.550
PGC51017   	  0.99	 19.90	 1.82	 10.80	 15.472	 1.179	   8.378	  1.277	  0.000	    0.000	 18.869	 0.967
PGC51017   	  1.65	 19.30	 1.69	 12.30	 15.691	 1.196	   2.515	  0.383	  0.000	    0.000	 19.937	 0.941
PGC51017   	  2.31	 18.80	 1.90	 12.70	 14.218	 1.083	   0.711	  0.108	  0.000	    0.000	 19.064	 0.808
PGC51017   	  2.97	 18.20	 1.74	 13.30	 12.635	 0.963	   0.207	  0.031	  0.000	    0.000	 18.345	 0.663
PGC51017   	  3.63	 18.30	 2.22	 14.20	 11.302	 0.861	   0.000	  0.000	  0.000	    0.000	 18.149	 0.536
DDO064     	  0.10	  6.29	 4.62	 -1.13	  2.900	 0.129	  62.387	  5.567	  0.000	    0.000	  2.671	 0.141
DDO064     	  0.30	 13.90	 4.62	 -2.45	  9.336	 0.417	  59.672	  5.325	  0.000	    0.000	  9.009	 0.432
DDO064     	  0.49	 15.60	 4.62	 -0.64	 14.307	 0.638	  54.703	  4.882	  0.000	    0.000	 14.293	 0.639
DDO064     	  0.69	 18.40	 4.62	  2.49	 20.595	 0.919	  45.663	  4.075	  0.000	    0.000	 20.745	 0.912
DDO064     	  0.89	 22.50	 4.62	  1.87	 22.430	 1.001	  30.449	  2.717	  0.000	    0.000	 22.507	 0.997
DDO064     	  1.09	 26.50	 4.62	  4.97	 24.279	 1.083	  25.677	  2.291	  0.000	    0.000	 24.783	 1.061
DDO064     	  1.29	 35.30	 4.62	  9.29	 25.655	 1.145	  22.547	  2.012	  0.000	    0.000	 27.285	 1.076
DDO064     	  1.48	 40.50	 4.62	 13.62	 27.135	 1.211	  17.425	  1.555	  0.000	    0.000	 30.361	 1.082
DDO064     	  1.68	 44.20	 4.89	 16.26	 28.289	 1.262	  14.710	  1.313	  0.000	    0.000	 32.629	 1.094
DDO064     	  1.88	 46.30	 4.62	 18.16	 28.910	 1.290	   8.690	  0.776	  0.000	    0.000	 34.141	 1.092
DDO064     	  2.08	 46.40	 4.62	 19.64	 28.259	 1.261	   6.217	  0.555	  0.000	    0.000	 34.414	 1.035
DDO064     	  2.27	 46.30	 4.62	 20.17	 27.771	 1.239	   4.728	  0.422	  0.000	    0.000	 34.323	 1.003
DDO064     	  2.37	 46.40	 6.73	 20.59	 27.534	 1.229	   4.072	  0.363	  0.000	    0.000	 34.381	 0.984
DDO064     	  2.98	 46.90	 8.65	 22.17	 25.463	 1.136	   0.000	  0.000	  0.000	    0.000	 33.762	 0.857
DDO168     	  0.41	 15.00	 4.10	 10.41	 11.833	 1.018	  41.724	  7.179	  0.000	    0.000	 15.760	 0.764
DDO168     	  0.82	 23.40	 1.30	 18.08	 18.092	 1.556	  29.797	  5.127	  0.000	    0.000	 25.578	 1.101
DDO168     	  1.24	 29.20	 1.50	 20.09	 21.593	 1.858	  17.952	  3.089	  0.000	    0.000	 29.494	 1.360
DDO168     	  1.64	 36.20	 1.10	 20.20	 22.851	 1.966	  12.049	  2.073	  0.000	    0.000	 30.499	 1.473
DDO168     	  2.06	 44.00	 1.10	 22.00	 24.137	 2.077	   8.353	  1.437	  0.000	    0.000	 32.659	 1.535
DDO168     	  2.47	 52.10	 1.20	 22.63	 24.337	 2.094	   5.861	  1.009	  0.000	    0.000	 33.233	 1.533
DDO168     	  2.89	 52.90	 1.70	 22.95	 24.280	 2.089	   4.268	  0.734	  0.000	    0.000	 33.410	 1.518
DDO168     	  3.30	 54.80	 2.20	 22.74	 24.566	 2.113	   3.186	  0.548	  0.000	    0.000	 33.475	 1.551
DDO168     	  3.71	 55.00	 2.50	 22.74	 24.523	 2.110	   1.675	  0.288	  0.000	    0.000	 33.444	 1.547
DDO168     	  4.12	 52.00	 2.70	 22.74	 23.394	 2.013	   0.000	  0.000	  0.000	    0.000	 32.625	 1.443
UGCA281    	  0.09	  7.00	 2.49	  1.74	  4.805	 0.077	 138.683	  4.429	  0.000	    0.000	  5.111	 0.072
UGCA281    	  0.25	 14.90	 1.35	  4.38	 14.391	 0.230	 133.042	  4.249	  0.000	    0.000	 15.043	 0.220
UGCA281    	  0.41	 21.10	 1.37	  6.41	 20.264	 0.324	  70.707	  2.258	  0.000	    0.000	 21.254	 0.309
UGCA281    	  0.58	 26.00	 1.24	  7.97	 22.209	 0.355	  33.697	  1.076	  0.000	    0.000	 23.596	 0.334
UGCA281    	  0.74	 27.50	 1.59	  9.12	 22.527	 0.360	  18.473	  0.590	  0.000	    0.000	 24.303	 0.333
UGCA281    	  0.90	 28.80	 2.57	  9.81	 21.841	 0.349	  12.105	  0.387	  0.000	    0.000	 23.943	 0.318
UGCA281    	  1.08	 29.50	 1.85	 10.01	 21.180	 0.338	   8.905	  0.284	  0.000	    0.000	 23.426	 0.306
NGC3109    	  0.26	  6.10	 1.60	  1.00	  5.980	 0.000	  48.823	  0.000	  0.000	    0.000	  6.063	 0.000
NGC3109    	  0.52	 11.20	 0.70	  2.12	 10.175	 0.000	  40.585	  0.000	  0.000	    0.000	 10.394	 0.000
NGC3109    	  0.77	 14.90	 1.50	  4.53	 15.059	 0.000	  38.919	  0.000	  0.000	    0.000	 15.725	 0.000
NGC3109    	  1.03	 19.10	 2.20	  6.54	 18.479	 0.000	  36.698	  0.000	  0.000	    0.000	 19.602	 0.000
NGC3109    	  1.29	 24.30	 0.90	  8.22	 22.867	 0.000	  30.867	  0.000	  0.000	    0.000	 24.300	 0.000
NGC3109    	  1.55	 29.80	 1.90	 10.06	 25.212	 0.000	  23.925	  0.000	  0.000	    0.000	 27.145	 0.000
NGC3109    	  1.81	 34.30	 1.60	 11.73	 27.019	 0.000	  21.797	  0.000	  0.000	    0.000	 29.456	 0.000
NGC3109    	  2.06	 38.20	 3.50	 12.92	 28.805	 0.000	  17.632	  0.000	  0.000	    0.000	 31.570	 0.000
NGC3109    	  2.32	 42.50	 5.60	 13.76	 29.450	 0.000	  13.744	  0.000	  0.000	    0.000	 32.506	 0.000
NGC3109    	  2.58	 42.30	 3.00	 14.44	 29.536	 0.000	  11.245	  0.000	  0.000	    0.000	 32.877	 0.000
NGC3109    	  2.84	 47.30	 4.40	 15.04	 29.558	 0.000	  10.644	  0.000	  0.000	    0.000	 33.164	 0.000
NGC3109    	  3.10	 49.30	 4.00	 15.37	 30.805	 0.000	  11.199	  0.000	  0.000	    0.000	 34.427	 0.000
NGC3109    	  3.35	 50.60	 3.50	 15.75	 32.440	 0.000	   9.117	  0.000	  0.000	    0.000	 36.062	 0.000
NGC3109    	  3.61	 53.00	 3.50	 16.29	 33.000	 0.000	   5.646	  0.000	  0.000	    0.000	 36.801	 0.000
NGC3109    	  3.87	 54.70	 3.30	 16.37	 31.774	 0.000	   3.610	  0.000	  0.000	    0.000	 35.743	 0.000
NGC3109    	  4.13	 55.20	 3.10	 16.42	 30.461	 0.000	   3.193	  0.000	  0.000	    0.000	 34.605	 0.000
NGC3109    	  4.38	 57.50	 2.60	 16.88	 29.837	 0.000	   3.748	  0.000	  0.000	    0.000	 34.281	 0.000
NGC3109    	  4.64	 59.10	 2.40	 17.22	 30.031	 0.000	   3.471	  0.000	  0.000	    0.000	 34.618	 0.000
NGC3109    	  4.90	 61.20	 1.90	 17.66	 30.139	 0.000	   2.962	  0.000	  0.000	    0.000	 34.932	 0.000
NGC3109    	  5.16	 62.70	 1.90	 18.09	 30.139	 0.000	   2.360	  0.000	  0.000	    0.000	 35.151	 0.000
NGC3109    	  5.42	 64.40	 2.90	 18.73	 30.031	 0.000	   1.990	  0.000	  0.000	    0.000	 35.393	 0.000
NGC3109    	  5.67	 66.60	 3.20	 19.30	 30.096	 0.000	   1.666	  0.000	  0.000	    0.000	 35.752	 0.000
NGC3109    	  5.93	 66.30	 3.40	 19.36	 29.967	 0.000	   0.000	  0.000	  0.000	    0.000	 35.676	 0.000
NGC3109    	  6.19	 66.20	 3.20	 19.43	 28.289	 0.000	   0.000	  0.000	  0.000	    0.000	 34.319	 0.000
NGC3109    	  6.45	 67.30	 3.00	 19.41	 27.148	 0.000	   0.000	  0.000	  0.000	    0.000	 33.373	 0.000
D631-7     	  0.45	  8.41	 1.58	  8.40	  9.589	 0.000	  24.012	  0.000	  0.000	    0.000	 12.748	 0.000
D631-7     	  0.90	 17.80	 2.22	 13.51	 14.898	 0.000	  18.097	  0.000	  0.000	    0.000	 20.111	 0.000
D631-7     	  1.35	 26.00	 2.35	 16.70	 19.928	 0.000	  11.214	  0.000	  0.000	    0.000	 26.000	 0.000
D631-7     	  1.80	 30.90	 2.22	 18.72	 20.513	 0.000	   4.146	  0.000	  0.000	    0.000	 27.771	 0.000
D631-7     	  2.25	 34.70	 1.82	 19.90	 19.121	 0.000	   1.935	  0.000	  0.000	    0.000	 27.598	 0.000
D631-7     	  2.69	 38.80	 1.81	 20.61	 18.008	 0.000	   1.041	  0.000	  0.000	    0.000	 27.369	 0.000
D631-7     	  3.14	 42.50	 1.57	 20.73	 16.664	 0.000	   0.498	  0.000	  0.000	    0.000	 26.597	 0.000
D631-7     	  3.59	 45.60	 1.59	 20.61	 15.666	 0.000	   0.341	  0.000	  0.000	    0.000	 25.888	 0.000
D631-7     	  4.04	 48.80	 1.83	 20.38	 14.754	 0.000	   0.166	  0.000	  0.000	    0.000	 25.160	 0.000
D631-7     	  4.49	 51.80	 1.91	 19.90	 13.909	 0.000	   0.092	  0.000	  0.000	    0.000	 24.279	 0.000
D631-7     	  4.94	 54.80	 2.19	 19.43	 13.170	 0.000	   0.046	  0.000	  0.000	    0.000	 23.473	 0.000
D631-7     	  5.39	 56.60	 2.73	 18.84	 12.517	 0.000	   0.028	  0.000	  0.000	    0.000	 22.619	 0.000
D631-7     	  5.84	 58.40	 3.27	 18.25	 11.951	 0.000	   0.009	  0.000	  0.000	    0.000	 21.815	 0.000
D631-7     	  6.29	 58.50	 3.95	 17.65	 11.452	 0.000	   0.009	  0.000	  0.000	    0.000	 21.040	 0.000
D631-7     	  6.74	 57.70	 4.07	 17.06	 11.020	 0.000	   0.000	  0.000	  0.000	    0.000	 20.310	 0.000
D631-7     	  7.19	 57.30	 3.94	 16.47	 10.636	 0.000	   0.000	  0.000	  0.000	    0.000	 19.606	 0.000
UGC05918   	  0.56	 16.90	 3.93	  3.56	 15.684	 0.333	  68.736	  2.918	  0.000	    0.000	 16.083	 0.325
UGC05918   	  1.11	 27.40	 3.93	  3.93	 25.023	 0.531	  47.673	  2.024	  0.000	    0.000	 25.329	 0.525
UGC05918   	  1.67	 33.50	 3.93	  3.56	 31.188	 0.662	  32.981	  1.400	  0.000	    0.000	 31.390	 0.658
UGC05918   	  2.23	 36.40	 3.93	  8.55	 37.081	 0.787	  23.991	  1.019	  0.000	    0.000	 38.054	 0.767
UGC05918   	  2.79	 39.80	 3.93	 12.27	 36.559	 0.776	  13.408	  0.569	  0.000	    0.000	 38.563	 0.736
UGC05918   	  3.34	 41.20	 3.93	 12.47	 37.171	 0.789	  11.405	  0.484	  0.000	    0.000	 39.207	 0.748
UGC05918   	  3.90	 42.60	 3.93	 13.27	 40.480	 0.859	  10.634	  0.452	  0.000	    0.000	 42.600	 0.817
UGC05918   	  4.46	 44.50	 3.93	 15.66	 38.395	 0.815	   0.000	  0.000	  0.000	    0.000	 41.466	 0.755
NGC4068    	  0.21	  4.68	 3.65	  0.92	  5.662	 0.576	  29.749	  6.048	  0.000	    0.000	  5.737	 0.568
NGC4068    	  0.64	 13.10	 3.44	  4.01	 13.825	 1.405	  24.253	  4.931	  0.000	    0.000	 14.395	 1.350
NGC4068    	  1.06	 22.50	 2.45	  7.70	 17.774	 1.807	  13.535	  2.752	  0.000	    0.000	 19.370	 1.658
NGC4068    	  1.48	 30.40	 1.71	 12.50	 19.338	 1.966	   8.039	  1.634	  0.000	    0.000	 23.026	 1.651
NGC4068    	  1.91	 36.00	 1.70	 17.24	 19.827	 2.015	   3.543	  0.720	  0.000	    0.000	 26.274	 1.521
NGC4068    	  2.33	 41.90	 4.97	 19.86	 18.717	 1.903	   1.521	  0.309	  0.000	    0.000	 27.290	 1.305
NGC2366    	  0.12	  4.20	 3.15	 -0.46	  3.870	 0.201	  49.639	  5.166	  0.000	    0.000	  3.843	 0.203
NGC2366    	  0.36	  9.41	 1.83	 -0.53	 10.975	 0.571	  45.338	  4.718	  0.000	    0.000	 10.962	 0.572
NGC2366    	  0.59	 15.30	 1.37	  1.73	 15.560	 0.810	  33.730	  3.510	  0.000	    0.000	 15.656	 0.805
NGC2366    	  0.83	 18.40	 1.64	  4.19	 19.284	 1.003	  27.047	  2.815	  0.000	    0.000	 19.734	 0.981
NGC2366    	  1.07	 23.40	 2.08	  6.57	 21.763	 1.132	  16.870	  1.756	  0.000	    0.000	 22.733	 1.084
NGC2366    	  1.31	 28.10	 2.46	  9.69	 22.860	 1.190	  11.099	  1.155	  0.000	    0.000	 24.829	 1.095
NGC2366    	  1.54	 33.10	 2.01	 12.94	 22.312	 1.161	   7.316	  0.761	  0.000	    0.000	 25.792	 1.004
NGC2366    	  1.79	 37.50	 1.62	 15.67	 22.027	 1.146	   5.492	  0.572	  0.000	    0.000	 27.033	 0.934
NGC2366    	  2.02	 40.50	 1.68	 17.89	 21.831	 1.136	   4.205	  0.438	  0.000	    0.000	 28.225	 0.879
NGC2366    	  2.26	 42.30	 1.69	 19.31	 21.557	 1.122	   2.832	  0.295	  0.000	    0.000	 28.941	 0.836
NGC2366    	  2.49	 45.20	 1.91	 20.12	 20.861	 1.085	   1.824	  0.190	  0.000	    0.000	 28.983	 0.781
NGC2366    	  2.74	 47.40	 1.95	 21.03	 20.107	 1.046	   1.267	  0.132	  0.000	    0.000	 29.096	 0.723
NGC2366    	  2.97	 48.10	 1.74	 22.14	 19.431	 1.011	   0.893	  0.093	  0.000	    0.000	 29.457	 0.667
NGC2366    	  3.21	 48.80	 1.08	 23.15	 18.735	 0.975	   0.614	  0.064	  0.000	    0.000	 29.781	 0.613
NGC2366    	  3.44	 50.70	 1.55	 23.96	 18.088	 0.941	   0.432	  0.045	  0.000	    0.000	 30.021	 0.567
NGC2366    	  3.69	 52.10	 2.78	 24.56	 17.432	 0.907	   0.298	  0.031	  0.000	    0.000	 30.118	 0.525
NGC2366    	  3.92	 53.00	 2.98	 25.07	 16.854	 0.877	   0.211	  0.022	  0.000	    0.000	 30.209	 0.489
NGC2366    	  4.16	 53.70	 2.39	 25.27	 16.295	 0.848	   0.144	  0.015	  0.000	    0.000	 30.068	 0.460
NGC2366    	  4.40	 51.20	 2.21	 25.47	 15.776	 0.821	   0.096	  0.010	  0.000	    0.000	 29.960	 0.432
NGC2366    	  4.64	 51.60	 1.45	 25.68	 15.296	 0.796	   0.067	  0.007	  0.000	    0.000	 29.890	 0.407
NGC2366    	  4.87	 51.50	 1.84	 26.18	 14.874	 0.774	   0.048	  0.005	  0.000	    0.000	 30.110	 0.382
NGC2366    	  5.11	 50.40	 2.53	 26.59	 14.463	 0.753	   0.029	  0.003	  0.000	    0.000	 30.269	 0.360
NGC2366    	  5.35	 48.50	 4.60	 26.69	 14.081	 0.733	   0.019	  0.002	  0.000	    0.000	 30.177	 0.342
NGC2366    	  5.59	 50.00	 5.91	 26.59	 13.728	 0.714	   0.019	  0.002	  0.000	    0.000	 29.925	 0.328
NGC2366    	  5.82	 49.00	 7.42	 26.28	 13.424	 0.699	   0.010	  0.001	  0.000	    0.000	 29.510	 0.318
NGC2366    	  6.06	 49.40	 5.92	 26.18	 13.101	 0.682	   0.000	  0.000	  0.000	    0.000	 29.275	 0.305
UGC07608   	  0.60	 14.60	 6.69	  4.56	 22.827	 0.000	  99.265	  0.000	  0.000	    0.000	 23.278	 0.000
UGC07608   	  1.19	 31.50	 6.69	  6.39	 30.845	 0.000	  45.156	  0.000	  0.000	    0.000	 31.500	 0.000
UGC07608   	  1.79	 44.80	 6.69	  9.63	 34.925	 0.000	  33.199	  0.000	  0.000	    0.000	 36.228	 0.000
UGC07608   	  2.38	 50.60	 6.69	 13.15	 38.957	 0.000	  23.245	  0.000	  0.000	    0.000	 41.117	 0.000
UGC07608   	  2.99	 55.60	 6.69	 14.93	 40.018	 0.000	  13.180	  0.000	  0.000	    0.000	 42.713	 0.000
UGC07608   	  3.59	 61.40	 6.69	 18.09	 38.934	 0.000	   9.064	  0.000	  0.000	    0.000	 42.931	 0.000
UGC07608   	  4.18	 66.00	 6.69	 21.26	 38.651	 0.000	   7.285	  0.000	  0.000	    0.000	 44.112	 0.000
UGC07608   	  4.78	 69.30	 6.69	 24.12	 38.344	 0.000	   6.062	  0.000	  0.000	    0.000	 45.299	 0.000
UGC08550   	  0.49	 25.00	 2.04	  3.42	 27.330	 1.207	 151.388	 13.369	  0.000	    0.000	 27.543	 1.197
UGC08550   	  0.97	 42.50	 2.70	  4.10	 42.824	 1.891	  88.595	  7.824	  0.000	    0.000	 43.019	 1.882
UGC08550   	  1.47	 48.00	 2.15	 10.21	 46.368	 2.047	  31.126	  2.749	  0.000	    0.000	 47.479	 1.999
UGC08550   	  1.95	 49.20	 2.08	 12.59	 44.764	 1.976	  11.370	  1.004	  0.000	    0.000	 46.501	 1.903
UGC08550   	  2.44	 50.40	 2.06	 13.04	 39.504	 1.744	   2.315	  0.204	  0.000	    0.000	 41.600	 1.656
UGC08550   	  2.92	 51.60	 2.04	 12.14	 35.414	 1.564	   0.926	  0.082	  0.000	    0.000	 37.437	 1.479
UGC08550   	  3.41	 53.20	 2.00	 13.38	 32.430	 1.432	   0.360	  0.032	  0.000	    0.000	 35.082	 1.324
UGC08550   	  3.89	 55.10	 2.05	 14.95	 29.977	 1.324	   0.129	  0.011	  0.000	    0.000	 33.498	 1.184
UGC08550   	  4.39	 57.80	 2.24	 18.33	 27.940	 1.234	   0.051	  0.005	  0.000	    0.000	 33.416	 1.031
UGC08550   	  4.88	 57.30	 2.00	 21.25	 26.304	 1.161	   0.026	  0.002	  0.000	    0.000	 33.815	 0.903
UGC08550   	  5.36	 57.50	 2.00	 22.04	 24.972	 1.103	   0.000	  0.000	  0.000	    0.000	 33.307	 0.827
UGC00731   	  0.91	 29.60	 2.38	  0.80	 30.570	 0.381	 132.188	  3.293	  0.000	    0.000	 30.580	 0.381
UGC00731   	  1.81	 44.60	 2.40	  5.58	 44.643	 0.556	  60.211	  1.500	  0.000	    0.000	 44.990	 0.552
UGC00731   	  2.73	 50.40	 2.86	  7.79	 48.083	 0.599	  41.872	  1.043	  0.000	    0.000	 48.710	 0.591
UGC00731   	  3.64	 56.80	 3.43	 14.00	 53.400	 0.665	  33.009	  0.822	  0.000	    0.000	 55.204	 0.643
UGC00731   	  4.55	 60.70	 2.98	 16.12	 56.527	 0.704	  22.006	  0.548	  0.000	    0.000	 58.781	 0.677
UGC00731   	  5.45	 64.70	 2.46	 18.25	 58.286	 0.726	  14.823	  0.369	  0.000	    0.000	 61.077	 0.693
UGC00731   	  6.36	 68.00	 2.38	 23.38	 56.566	 0.704	  10.392	  0.259	  0.000	    0.000	 61.207	 0.651
UGC00731   	  7.28	 71.50	 2.52	 30.00	 57.739	 0.719	   8.863	  0.221	  0.000	    0.000	 65.068	 0.638
UGC00731   	  8.19	 73.40	 2.68	 33.62	 57.661	 0.718	   3.668	  0.091	  0.000	    0.000	 66.746	 0.620
UGC00731   	  9.09	 74.00	 2.83	 34.88	 53.400	 0.665	   2.292	  0.057	  0.000	    0.000	 63.782	 0.557
UGC00731   	 10.00	 73.80	 3.22	 36.00	 51.484	 0.641	   1.987	  0.049	  0.000	    0.000	 62.822	 0.525
UGC00731   	 10.91	 73.90	 3.42	 35.75	 50.155	 0.625	   0.000	  0.000	  0.000	    0.000	 61.592	 0.509
D512-2     	  0.96	 22.90	 2.71	  4.08	 22.870	 0.450	  39.015	  1.537	  0.000	    0.000	 23.231	 0.443
D512-2     	  1.92	 33.50	 2.71	  6.24	 32.649	 0.643	  17.551	  0.691	  0.000	    0.000	 33.240	 0.632
D512-2     	  2.88	 37.20	 4.19	  7.45	 31.663	 0.624	   6.451	  0.254	  0.000	    0.000	 32.528	 0.607
D512-2     	  3.83	 35.90	 5.98	  8.09	 30.924	 0.609	   4.245	  0.167	  0.000	    0.000	 31.965	 0.589
UGC09992   	  0.78	 28.10	 5.66	  6.39	 25.774	 0.277	  58.588	  1.258	  0.000	    0.000	 26.554	 0.269
UGC09992   	  1.55	 31.30	 5.66	 10.35	 29.810	 0.320	  16.459	  0.354	  0.000	    0.000	 31.555	 0.302
UGC09992   	  2.34	 33.00	 5.66	 14.50	 29.112	 0.313	   7.537	  0.162	  0.000	    0.000	 32.523	 0.280
UGC09992   	  3.12	 33.40	 5.66	 17.55	 28.579	 0.307	   4.042	  0.087	  0.000	    0.000	 33.537	 0.262
UGC09992   	  3.89	 34.30	 5.66	 17.55	 27.982	 0.301	   1.997	  0.043	  0.000	    0.000	 33.030	 0.255
UGC01281   	  0.08	  1.41	 4.00	 -5.85	  2.195	 0.000	  54.414	  0.000	  0.000	    0.000	  0.000	 0.000
UGC01281   	  0.23	  4.46	 4.00	 -5.85	  5.196	 0.000	  46.874	  0.000	  0.000	    0.000	  0.000	 0.000
UGC01281   	  0.38	  7.71	 4.00	 -0.98	  7.772	 0.000	  48.866	  0.000	  0.000	    0.000	  7.710	 0.000
UGC01281   	  0.54	 11.00	 4.00	 -2.22	 12.031	 0.000	  44.774	  0.000	  0.000	    0.000	 11.825	 0.000
UGC01281   	  0.69	 14.20	 4.00	 -3.47	 14.959	 0.000	  44.131	  0.000	  0.000	    0.000	 14.551	 0.000
UGC01281   	  0.84	 17.20	 5.78	 -4.43	 17.666	 0.000	  40.211	  0.000	  0.000	    0.000	 17.102	 0.000
UGC01281   	  1.00	 20.20	 4.74	 -5.15	 20.360	 0.000	  37.319	  0.000	  0.000	    0.000	 19.697	 0.000
UGC01281   	  1.15	 23.20	 4.00	 -5.85	 22.555	 0.000	  33.206	  0.000	  0.000	    0.000	 21.783	 0.000
UGC01281   	  1.30	 26.40	 7.13	 -1.76	 24.502	 0.000	  29.607	  0.000	  0.000	    0.000	 24.438	 0.000
UGC01281   	  1.46	 29.30	 4.38	  2.33	 26.141	 0.000	  25.558	  0.000	  0.000	    0.000	 26.245	 0.000
UGC01281   	  1.61	 31.60	 4.94	  5.46	 27.473	 0.000	  21.252	  0.000	  0.000	    0.000	 28.010	 0.000
UGC01281   	  1.76	 34.60	 4.00	  7.63	 28.044	 0.000	  17.738	  0.000	  0.000	    0.000	 29.063	 0.000
UGC01281   	  1.92	 37.40	 7.09	  9.79	 28.571	 0.000	  15.125	  0.000	  0.000	    0.000	 30.201	 0.000
UGC01281   	  2.07	 39.90	 4.00	 11.26	 28.776	 0.000	  13.154	  0.000	  0.000	    0.000	 30.900	 0.000
UGC01281   	  2.22	 42.20	 4.37	 12.73	 28.995	 0.000	  11.504	  0.000	  0.000	    0.000	 31.667	 0.000
UGC01281   	  2.38	 44.40	 4.58	 13.90	 29.098	 0.000	  10.433	  0.000	  0.000	    0.000	 32.247	 0.000
UGC01281   	  2.53	 46.70	 5.91	 14.68	 29.302	 0.000	   9.041	  0.000	  0.000	    0.000	 32.774	 0.000
UGC01281   	  2.68	 48.50	 7.72	 15.47	 29.229	 0.000	   7.691	  0.000	  0.000	    0.000	 33.071	 0.000
UGC01281   	  2.76	 49.30	 9.73	 15.76	 29.156	 0.000	   7.134	  0.000	  0.000	    0.000	 33.143	 0.000
UGC01281   	  3.07	 53.00	 4.00	 16.84	 28.702	 0.000	   5.656	  0.000	  0.000	    0.000	 33.278	 0.000
UGC01281   	  3.46	 54.10	 4.00	 18.30	 28.219	 0.000	   4.499	  0.000	  0.000	    0.000	 33.634	 0.000
UGC01281   	  3.83	 55.00	 4.00	 18.50	 27.736	 0.000	   3.471	  0.000	  0.000	    0.000	 33.340	 0.000
UGC01281   	  4.23	 55.70	 4.00	 18.21	 27.136	 0.000	   2.935	  0.000	  0.000	    0.000	 32.680	 0.000
UGC01281   	  4.62	 56.40	 4.00	 19.58	 26.829	 0.000	   2.549	  0.000	  0.000	    0.000	 33.214	 0.000
UGC01281   	  4.99	 56.90	 4.00	 20.46	 26.683	 0.000	   2.057	  0.000	  0.000	    0.000	 33.624	 0.000
UGC00891   	  1.48	 24.35	 2.92	  9.70	 37.379	 0.000	  47.455	  0.000	  0.000	    0.000	 38.617	 0.000
UGC00891   	  2.97	 43.55	 1.40	 18.44	 39.453	 0.000	  12.290	  0.000	  0.000	    0.000	 43.550	 0.000
UGC00891   	  4.45	 54.15	 0.67	 22.96	 38.104	 0.000	   5.111	  0.000	  0.000	    0.000	 44.487	 0.000
UGC00891   	  5.94	 60.15	 0.48	 21.83	 36.614	 0.000	   2.150	  0.000	  0.000	    0.000	 42.628	 0.000
